tDayStart,tempAvg,energyHigh,energyLow,envergyAvg,xAvg,yAvg,zAvg
44.9716898148,787.2,12.9255299539,12.2691599116,12.5889107379,64689.4,799.866666667,65402.4
44.9925231481,785.0,13.2299613046,12.3699815838,12.6164338234,64690.0714286,799.071428571,65404.4285714
45.0133912037,783.366666667,12.9330752212,12.2114285714,12.5288772726,64690.5333333,798.866666667,65403.8666667
45.034224537,782.066666667,12.6516129032,12.0143778802,12.4208432636,64689.6333333,800.1,65402.9333333
45.0550578704,780.9,13.0138274336,11.9255162242,12.4156527754,64689.4666667,799.666666667,65403.4333333
45.0758912037,778.466666667,12.9187096774,11.9142382885,12.3203545777,64689.6,799.666666667,65403.8
45.096724537,777.866666667,12.7657574641,11.9041474654,12.2786122097,64689.6,799.766666667,65403.7666667
45.1175578704,777.7,12.6536972156,11.9338004794,12.2828045601,64690.2666667,799.166666667,65403.0333333
45.1383912037,776.1,12.4964028777,11.8410473907,12.1342157129,64689.7333333,799.233333333,65403.5333333
45.159224537,774.178571429,12.481843318,11.7065117137,12.0780612476,64689.2857143,799.964285714,65404.1785714
45.1801157407,772.366666667,12.4397934722,11.6552296624,12.0256936056,64689.6666667,799.333333333,65404.6
45.2009490741,772.3,12.477763425,11.4099722992,12.0126554324,64689.6666667,799.7,65403.9
45.2217824074,769.533333333,12.6300738007,11.4712707182,12.0093931418,64690.0333333,798.9,65403.7333333
45.2426157407,767.9,12.5167896679,11.4876429362,11.9959726369,64689.9666667,799.933333333,65402.9
45.2634490741,766.533333333,12.3180140273,11.5497971228,11.9673172544,64690.3,799.3,65402.6
45.2842824074,765.666666667,12.2884579871,11.7178163039,11.9834981718,64690.2333333,799.466666667,65403.4333333
45.3051157407,764.933333333,12.1858962525,11.6409972299,11.9335421972,64690.4666667,799.233333333,65403.2333333
45.3259490741,764.571428571,12.0526024363,11.5189289012,11.7335759496,64689.75,799.928571429,65404.0
45.3468171296,762.566666667,11.8547434478,11.0664819945,11.3888515189,64689.5333333,800.4,65404.7333333
45.367650463,761.5,11.6328225955,10.4242983752,11.0541353855,64690.3333333,799.966666667,65404.9
45.3884837963,759.533333333,11.1425143068,10.3725997046,10.8104211056,64689.4,800.5,65403.9333333
45.4093171296,758.466666667,11.3244690674,10.4888273315,10.895218208,64690.5666667,799.266666667,65403.9
45.430150463,758.166666667,10.9443931277,10.3444198078,10.6795867908,64689.6333333,799.466666667,65404.2666667
45.4509837963,755.033333333,11.1036968577,10.3106634633,10.7376585331,64690.3666667,799.733333333,65403.7666667
45.4718171296,754.833333333,11.4561079283,10.3482357288,10.9583330376,64690.3666667,798.7,65404.7666667
45.492650463,754.821428571,11.5977478309,10.7715182859,11.1915347769,64691.6071429,798.392857143,65403.6071429
45.5135185185,755.366666667,10.7746582933,9.92664449372,10.2255540933,64690.4333333,799.133333333,65405.3
45.5343518519,755.666666667,11.0286189069,9.94238227147,10.467716044,64691.2666667,799.2,65403.5
45.5551851852,756.5,10.8867750277,10.2574330563,10.5220667113,64690.4,800.166666667,65403.1
45.5760185185,759.133333333,10.8784632434,10.0755448836,10.5321646098,64689.6666667,800.133333333,65403.4
45.5968518519,760.633333333,11.3424455116,10.3807940905,10.7771670177,64690.0,798.866666667,65403.6666667
45.6176851852,763.166666667,11.8722775932,10.8637370753,11.3139648074,64689.5333333,800.2,65402.5333333
45.6385185185,764.4,11.7376685757,10.9074963072,11.4107998724,64689.0666667,801.8,65403.2
45.6593518519,766.785714286,11.7537437604,10.9180811808,11.2761209221,64690.4285714,799.571428571,65404.9285714
45.6801851852,769.866666667,11.9544700461,10.9859726836,11.4227005033,64689.6,799.966666667,65404.0333333
45.7010185185,773.333333333,11.9485144861,10.9769797422,11.4345202391,64689.7,799.566666667,65403.1666667
45.7218518519,776.466666667,11.9297307267,11.0140143832,11.5672070943,64690.2666667,799.066666667,65405.1666667
45.7426851852,777.566666667,12.2444690265,11.3366555925,11.8895422372,64689.2,799.7,65404.4333333
45.7635185185,779.8,12.6865203762,11.8556948028,12.1456774236,64690.3,799.066666667,65404.2
45.7843518519,782.833333333,12.6105476673,11.7226828819,12.1984410808,64689.4,800.366666667,65402.8
45.8051851852,786.166666667,12.5115164916,11.9812050857,12.2178901569,64689.7333333,799.533333333,65402.2333333
45.8260185185,788.0,12.8437730287,11.1939583717,12.385629139,64689.6785714,799.785714286,65403.5
45.8468981481,793.233333333,11.4033505155,9.08827865831,10.2910732975,64690.0,797.466666667,65399.2
45.8677314815,791.333333333,10.665807402,9.83828139406,10.3614458618,64690.3666667,797.033333333,65394.2
45.8885648148,769.0,10.0416359617,8.73086876155,9.52198887853,64691.1,796.166666667,65393.9333333
45.9093981481,740.533333333,9.30223535932,7.39596818938,8.14412590604,64691.6333333,795.6,65392.8333333
45.9302314815,714.066666667,9.12581063554,7.75671669446,8.27670726908,64692.1666667,795.3,65391.1666667
45.9510648148,693.233333333,9.68722139673,8.13740740741,8.9399449445,64693.4,794.033333333,65390.0666667
45.9718981481,684.033333333,10.4222180871,9.17796767602,9.7043736758,64693.7,793.966666667,65389.7
45.9927314815,678.428571429,10.5195239866,9.8063197026,10.1440695103,64693.6071429,793.714285714,65387.9285714
46.013587963,673.8,10.0941045192,9.44766685257,9.79909939702,64692.7,795.6,65390.5666667
46.0344212963,671.933333333,10.3588027514,9.63401486989,10.0319274361,64692.3,795.233333333,65389.0
46.0552546296,671.366666667,10.4717261905,9.87665116279,10.1235072221,64692.9666667,795.666666667,65389.3333333
46.076087963,670.566666667,10.4863306677,9.78579397546,10.1877218758,64692.6,795.1,65388.4666667
46.0969212963,670.833333333,10.591255814,10.0277106193,10.3152888425,64692.4333333,795.333333333,65388.0666667
46.1177546296,670.466666667,10.8249627976,10.1843377976,10.4704538755,64693.3333333,794.6,65389.4
46.138587963,671.166666667,10.9988847584,10.151255814,10.5646786342,64693.7,795.166666667,65388.9333333
46.1594212963,670.428571429,11.1104499814,10.3873187058,10.7105160504,64692.75,794.964285714,65387.6785714
46.1803125,670.533333333,10.8090013018,10.1780133929,10.5213005797,64692.9,795.533333333,65388.3333333
46.2011458333,670.666666667,11.0606286033,10.0740189697,10.6512219452,64692.8666667,794.8,65388.3333333
46.2219791667,670.3,10.9122187093,10.3397841459,10.6620355455,64690.6,797.2,65387.7333333
46.2428125,670.2,11.0089285714,10.1108424772,10.6371280316,64691.9666667,796.633333333,65388.1333333
46.2636458333,670.266666667,11.1220238095,10.4986984009,10.8339511413,64692.4333333,796.2,65386.3333333
46.2844791667,670.1,11.2459107807,10.5488190441,10.9528452996,64691.6333333,796.566666667,65387.0666667
46.3053125,670.433333333,11.48828125,10.6738604651,11.1350495868,64692.6666667,796.3,65388.1666667
46.3261458333,670.571428571,11.5818452381,10.8893023256,11.2749657117,64692.8571429,795.178571429,65388.6785714
46.3469907407,670.166666667,11.658110119,10.9510515541,11.2409384392,64693.5666667,795.233333333,65388.2333333
46.3678240741,670.6,11.9449404762,10.9589066567,11.4563772659,64692.9666667,796.266666667,65388.6333333
